sim,auroc,auprc
7962,0.648533938,0.167584431
7963,0.63852217,0.158611904
7964,0.64829472,0.170300293
7965,0.651186297,0.168778082
7966,0.652745733,0.171729309
7967,0.648375374,0.165593281
7968,0.644934804,0.165073574
7969,0.650144163,0.169747059
7970,0.641934692,0.161086427
7971,0.644939193,0.163644364
7972,0.64510986,0.167521569
7973,0.646140074,0.168841853
7974,0.642469916,0.163003403
7975,0.642192698,0.168252746
7976,0.65233517,0.166328321
7977,0.647884267,0.171226652
7978,0.651654756,0.166180426
7979,0.646984359,0.164414615
7980,0.647046575,0.165160932
7981,0.643541906,0.164346231
7982,0.639948685,0.164394859
7983,0.645257982,0.169715601
7984,0.638577677,0.165404045
7985,0.64559896,0.166734622
7986,0.645079469,0.16430714
7987,0.644659607,0.161039268
7988,0.651219285,0.165613654
7989,0.640630264,0.168490669
7990,0.642741973,0.162580144
7991,0.641487686,0.162559829
7992,0.649209104,0.168669725
7993,0.644932057,0.166679698
7994,0.636393516,0.160034748
7995,0.651607885,0.172783314
7996,0.650911514,0.170170702
7997,0.647176794,0.167356666
7998,0.651002737,0.170999531
7999,0.654910998,0.170335541
8000,0.646485982,0.167875168
8001,0.638819861,0.163781225
8002,0.642603901,0.165773986
8003,0.647481926,0.166915141
8004,0.635825402,0.161535018
8005,0.637752165,0.158251818
8006,0.64579784,0.165993302
8007,0.642339647,0.161517375
8008,0.645166043,0.168896739
8009,0.645628419,0.170062404
8010,0.64532713,0.164323116
8011,0.648007968,0.168547058
8012,0.648329053,0.168171437
8013,0.64950545,0.166749331
8014,0.642827051,0.161857494
8015,0.644329141,0.167882802
8016,0.643870552,0.166737069
8017,0.648083562,0.165885976
8018,0.640511168,0.161687404
8019,0.645629842,0.164586897
8020,0.649509347,0.16710603
8021,0.64604847,0.169239999
8022,0.641988224,0.165431129
8023,0.649158341,0.164604983
8024,0.643420344,0.1666831
8025,0.637755797,0.160237634
8026,0.647519095,0.168228639
8027,0.644483823,0.162473492
8028,0.645908487,0.166022394
8029,0.644754182,0.163728235
8030,0.642350967,0.162537369
8031,0.649526079,0.167857243
8032,0.645192164,0.160834176
8033,0.64476595,0.169221378
8034,0.639790143,0.162905806
8035,0.643253866,0.163809401
8036,0.645468156,0.166440148
8037,0.648507728,0.164965895
8038,0.642702303,0.162118906
8039,0.64244716,0.16380618
8040,0.644843457,0.168329568
8041,0.643395808,0.165267755
8042,0.648674131,0.167917553
8043,0.646703773,0.16684531
8044,0.644347344,0.168147925
8045,0.651683321,0.168060225
8046,0.648756043,0.174435819
8047,0.645414322,0.168481638
8048,0.646440479,0.167705419
8049,0.64737386,0.167943301
8050,0.646015105,0.16618516
8051,0.654177823,0.170844119
8052,0.652535478,0.174926858
8053,0.650469194,0.167765848
8054,0.649005515,0.173250547
8055,0.646731758,0.165025399
8056,0.64078787,0.162394939
8057,0.647599914,0.166710975
8058,0.645834131,0.163145919
8059,0.646712772,0.165338139
8060,0.644609332,0.164998256
8061,0.647544799,0.16388045
8062,0.649389128,0.167376229
8063,0.645677858,0.168158908
8064,0.651871491,0.174310225
8065,0.650262799,0.170710468
8066,0.646841007,0.171579098
8067,0.652726409,0.168902496
8068,0.647609336,0.164041279
8069,0.643926662,0.165255031
8070,0.64883891,0.170250412
8071,0.652058273,0.171153472
8072,0.654076472,0.173447764
8073,0.642904864,0.166127544
8074,0.649765007,0.169692919
8075,0.646864498,0.168431668
8076,0.64750206,0.168413092
8077,0.642995993,0.166368836
8078,0.64932156,0.167656381
8079,0.646674695,0.168954594
8080,0.646219802,0.168932651
8081,0.644257796,0.16592646
8082,0.639498322,0.160863903
8083,0.646147908,0.168223459
8084,0.642794577,0.160726266
8085,0.64902322,0.165851783
8086,0.651831938,0.16844926
8087,0.646914691,0.167001234
8088,0.647682862,0.164497456
8089,0.649487262,0.165248258
8090,0.640096209,0.16049363
8091,0.644126437,0.169288721
8092,0.649343827,0.166696707
8093,0.644697979,0.162177974
8094,0.640739771,0.165691814
8095,0.642496437,0.164326861
8096,0.646488068,0.165759895
8097,0.645483793,0.168770245
8098,0.648706195,0.167380002
8099,0.648798747,0.174057863
8100,0.646147622,0.167458528
8101,0.647058305,0.167221391
8102,0.642090367,0.169964369
8103,0.641275895,0.162298424
8104,0.642715716,0.163487263
8105,0.647316469,0.166988087
8106,0.643118643,0.165029164
8107,0.641897605,0.166455428
8108,0.647287216,0.169823474
8109,0.64318466,0.165431676
8110,0.648637419,0.166499253
8111,0.645876338,0.169907887
8112,0.650061303,0.163897525
8113,0.643130873,0.16164296
8114,0.648434973,0.167204531
8115,0.646523942,0.168270408
8116,0.644279946,0.169686226
8117,0.645157016,0.170163727
8118,0.642482191,0.161089898
8119,0.643631081,0.167974324
8120,0.650564465,0.166623774
8121,0.652679077,0.168499879
8122,0.64490513,0.170963132
8123,0.644479911,0.169386712
8124,0.647121454,0.166896575
8125,0.647022589,0.167409778
8126,0.645125099,0.16437239
8127,0.643419733,0.16075475
8128,0.646597643,0.165280815
8129,0.648273943,0.168959617
8130,0.646746217,0.166839343
8131,0.64552611,0.165260509
8132,0.646420765,0.168620963
8133,0.648520586,0.164713398
8134,0.645483818,0.164517125
8135,0.647405259,0.167975804
8136,0.643889122,0.161794586
8137,0.648862583,0.166204993
8138,0.647754436,0.168502213
8139,0.649539075,0.170920721
8140,0.648398384,0.169411012
8141,0.645021358,0.164252183
8142,0.647007037,0.166578306
8143,0.644041906,0.161593371
8144,0.654247727,0.171028997
8145,0.652145134,0.170349883
8146,0.646657615,0.164777235
8147,0.647828265,0.166122618
8148,0.641921676,0.162465915
8149,0.645785492,0.169906652
8150,0.641060841,0.161663358
8151,0.642534347,0.164618942
8152,0.641225813,0.166966103
8153,0.644187995,0.163920527
8154,0.648732419,0.166309417
8155,0.651069772,0.168735151
8156,0.648455177,0.168656002
8157,0.646099196,0.165642077
8158,0.642115308,0.162713297
8159,0.643547539,0.166355413
8160,0.647706372,0.17113552
8161,0.651842238,0.172840083
8162,0.643693634,0.162520546
8163,0.647129617,0.169733857
8164,0.648121407,0.168190751
8165,0.641628486,0.163834721
8166,0.645481973,0.165916573
8167,0.645319464,0.165426779
8168,0.643216699,0.166050562
8169,0.647325045,0.170009309
8170,0.644522583,0.166053043
8171,0.642459536,0.165110188
8172,0.645701747,0.168913025
8173,0.639721117,0.164442801
8174,0.642276341,0.162236438
8175,0.645644568,0.169096765
8176,0.644115777,0.165406504
8177,0.643853701,0.16352914
8178,0.638757481,0.163695568
8179,0.645341424,0.16722423
8180,0.641444158,0.163162428
8181,0.645448728,0.164220709
8182,0.647959736,0.168056003
8183,0.645446467,0.165483327
8184,0.645823036,0.169124541
8185,0.642546993,0.164880368
8186,0.646422719,0.173082649
8187,0.646602913,0.1653095
8188,0.649879351,0.169182582
8189,0.644581082,0.166670935
8190,0.646211454,0.170873142
8191,0.643848437,0.163444766
8192,0.649520652,0.168629822
8193,0.658405627,0.173677302
8194,0.646642941,0.167047014
8195,0.643484538,0.16249896
8196,0.645856586,0.164834365
8197,0.654222931,0.170456856
8198,0.642120958,0.163810006
8199,0.643106362,0.163727097
8200,0.642384982,0.164004766
8201,0.645461931,0.161462062
8202,0.646363372,0.167706525
8203,0.63989331,0.162459219
8204,0.64130418,0.16113885
8205,0.641151004,0.160121304
8206,0.641148673,0.168228084
8207,0.648419766,0.16492259
8208,0.647194997,0.163291852
8209,0.648157708,0.16485445
8210,0.651505371,0.165205455
8211,0.64248588,0.167561799
8212,0.642726759,0.164257569
8213,0.653651908,0.172831994
8214,0.646205268,0.169096658
8215,0.644729976,0.165409972
8216,0.646876261,0.167891867
8217,0.639572535,0.164170842
8218,0.639726685,0.162583798
8219,0.648446973,0.169031283
8220,0.640823549,0.162331493
8221,0.643360942,0.166267516
8222,0.652182311,0.16877945
8223,0.648498014,0.162930055
8224,0.642812322,0.160938807
8225,0.644310465,0.169294777
8226,0.643162513,0.161600725
8227,0.646159425,0.168499488
8228,0.64553245,0.16659357
8229,0.654660668,0.175837883
8230,0.64950512,0.166641703
8231,0.645559022,0.167738543
8232,0.650500168,0.16654361
8233,0.643582764,0.166460809
8234,0.640856886,0.165432295
8235,0.649696759,0.166440327
8236,0.651590887,0.171104879
8237,0.648823518,0.170103072
8238,0.645896649,0.166104017
8239,0.648062885,0.163100229
8240,0.647955767,0.166263574
8241,0.652466967,0.170852682
8242,0.651526148,0.169017345
8243,0.646572714,0.165976109
8244,0.647392286,0.166856465
8245,0.650587973,0.168930819
8246,0.647530956,0.172747211
8247,0.64217938,0.164628928
8248,0.650656369,0.168664679
8249,0.639520547,0.163123233
8250,0.653538277,0.167674771
8251,0.648586291,0.166274712
8252,0.646217289,0.167340372
8253,0.650313817,0.166005129
8254,0.642445379,0.163992454
8255,0.637837236,0.161256349
8256,0.644759445,0.166656468
8257,0.642108223,0.162248132
8258,0.660140204,0.177836834
8259,0.644154017,0.166820253
8260,0.652136818,0.171177018
8261,0.646444384,0.161336982
8262,0.647264838,0.166355364
8263,0.642356604,0.165712432
8264,0.654621002,0.178440438
8265,0.647114425,0.168024297
8266,0.64487215,0.166655317
8267,0.646184369,0.163434319
8268,0.645816246,0.165750216
8269,0.637932034,0.160246445
8270,0.639591204,0.166121929
8271,0.648092974,0.165125648
8272,0.647233499,0.167433936
8273,0.645081642,0.167726608
8274,0.648142766,0.168157434
8275,0.649869202,0.171896063
8276,0.64233067,0.165559501
8277,0.642093116,0.162854499
8278,0.648572492,0.16712217
8279,0.644117423,0.16558573
8280,0.649588152,0.169930824
8281,0.651070258,0.176024423
8282,0.649714372,0.168086499
8283,0.649097852,0.171307602
8284,0.649027705,0.17003953
8285,0.640847139,0.169272923
8286,0.65426075,0.173906521
8287,0.643747584,0.162974033
8288,0.644226134,0.165904063
8289,0.654237777,0.166730628
8290,0.644848365,0.163944812
8291,0.645263219,0.168244941
8292,0.645404418,0.166892209
8293,0.646336237,0.162543924
8294,0.647069458,0.167176314
8295,0.647434765,0.165465935
8296,0.647935175,0.168105866
8297,0.654340726,0.166155711
8298,0.643569548,0.163621224
8299,0.648385591,0.169348486
8300,0.653409539,0.171911975
8301,0.642002783,0.158997114
8302,0.650325472,0.170807088
8303,0.647507363,0.166723952
8304,0.64663657,0.168252679
8305,0.652067682,0.166132248
8306,0.649050198,0.170635513
8307,0.645257782,0.165940153
8308,0.643320454,0.161660503
8309,0.648123217,0.166493404
8310,0.639087612,0.159188595
8311,0.641761466,0.162855482
8312,0.642134975,0.162914608
8313,0.648152055,0.171129037
8314,0.638809777,0.162241283
8315,0.640607579,0.159583895
8316,0.643030778,0.159778744
8317,0.648180146,0.170021706
8318,0.649032805,0.171682435
8319,0.653292449,0.170988432
8320,0.645330817,0.167542768
8321,0.64226411,0.162556391
8322,0.645863157,0.166234469
8323,0.641694044,0.163619689
8324,0.64578805,0.170042979
8325,0.642514283,0.163661898
8326,0.646684677,0.1687785
8327,0.645944884,0.166454434
8328,0.644439826,0.165350298
8329,0.648371194,0.166403554
8330,0.639971635,0.164752169
8331,0.647424655,0.168647382
8332,0.647656967,0.167621877
8333,0.644286446,0.165065802
8334,0.64902287,0.166679741
8335,0.648974201,0.167823579
8336,0.643494542,0.167949662
8337,0.650179819,0.168422734
8338,0.648446623,0.17244889
8339,0.64572679,0.162312097
8340,0.647010033,0.16687542
8341,0.646751257,0.164986318
8342,0.642132118,0.163088739
8343,0.651579822,0.168529102
8344,0.643130048,0.16195873
8345,0.650480399,0.168973918
8346,0.641719337,0.1628516
8347,0.647297768,0.167198211
8348,0.647415314,0.166285339
8349,0.650088801,0.170458099
8350,0.649281129,0.168826644
8351,0.653172532,0.17133972
8352,0.647103468,0.166594206
8353,0.647146858,0.163818166
8354,0.647688071,0.17002459
8355,0.640195521,0.163576062
8356,0.647437554,0.166899061
8357,0.650677263,0.171645534
8358,0.652520539,0.171220864
8359,0.6525183,0.169923338
8360,0.640633173,0.161470852
8361,0.641317436,0.162779177
8362,0.647140877,0.166148537
8363,0.646647608,0.163366622
8364,0.642497931,0.161538128
8365,0.646190237,0.16757161
8366,0.641939612,0.165344736
8367,0.644249745,0.16800376
8368,0.647665446,0.171376389
8369,0.64343423,0.160964548
8370,0.648139145,0.165448932
8371,0.650661834,0.169729463
8372,0.647275308,0.169183069
8373,0.646845674,0.165615549
8374,0.642755212,0.166477014
8375,0.647704726,0.169996831
8376,0.646053518,0.162210182
8377,0.651909453,0.176532661
8378,0.645033188,0.164189106
8379,0.648157495,0.163810944
8380,0.646536505,0.168261317
8381,0.647717362,0.168149684
8382,0.64974281,0.16595512
8383,0.647653836,0.16579062
8384,0.643125921,0.167007645
8385,0.641141595,0.160802818
8386,0.658533177,0.17488939
8387,0.647559393,0.164821176
8388,0.644070026,0.162963382
8389,0.644147166,0.166794433
8390,0.640060863,0.166763509
8391,0.641548348,0.166022759
8392,0.646991605,0.161138676
8393,0.645176913,0.165132349
8394,0.649773771,0.165929053
8395,0.640833916,0.164831747
8396,0.646899584,0.168355965
8397,0.649858084,0.172934858
8398,0.646007822,0.163287033
8399,0.642402535,0.167040852
8400,0.647095227,0.166860466
8401,0.649194815,0.167671325
8402,0.638473625,0.162275906
8403,0.638451863,0.159610206
8404,0.642621029,0.16309552
8405,0.647585775,0.166185484
8406,0.644243942,0.16409666
8407,0.648941244,0.165929581
8408,0.654757316,0.173286387
8409,0.640400421,0.160749317
8410,0.642082936,0.161947492
8411,0.643534605,0.165395404
8412,0.639385151,0.160033162
8413,0.650046899,0.172161297
8414,0.647594697,0.166619128
8415,0.645990244,0.166121517
8416,0.644264316,0.159515143
8417,0.645377696,0.162989286
8418,0.644430619,0.165032939
8419,0.650450101,0.171389838
8420,0.651729072,0.170394375
8421,0.643857231,0.163787497
8422,0.640202717,0.161637387
8423,0.650274517,0.169184366
8424,0.641179742,0.163739154
8425,0.655112664,0.172723227
8426,0.645230749,0.165084331
8427,0.648546461,0.166524023
8428,0.644073938,0.16621026
8429,0.646023259,0.169575485
8430,0.643019458,0.162299362
8431,0.645288455,0.165197614
8432,0.645389486,0.166261354
8433,0.652045067,0.174040356
8434,0.646761344,0.165457202
8435,0.651064588,0.16923688
8436,0.646880568,0.163679177
8437,0.650323569,0.165794015
8438,0.648543277,0.168793564
8439,0.647847058,0.172776321
8440,0.644794848,0.165609634
8441,0.643864539,0.167846034
8442,0.646901605,0.168781269
8443,0.63633057,0.156914259
8444,0.6487226,0.168903781
8445,0.640453572,0.163898297
8446,0.647477817,0.166168871
8447,0.642243614,0.165317915
8448,0.647300819,0.169005694
8449,0.641594146,0.166221166
8450,0.643638672,0.162440773
8451,0.639407516,0.162074774
8452,0.649933658,0.1727539
8453,0.646149936,0.165978391
8454,0.647212102,0.174050798
8455,0.643039837,0.163434056
8456,0.641172731,0.163500869
8457,0.644627625,0.165314219
8458,0.64845098,0.169786428
8459,0.641940209,0.162503002
8460,0.642984805,0.162728137
8461,0.646798793,0.167696776
8462,0.64361133,0.164093147
8463,0.64568686,0.169540871
8464,0.642889455,0.16494536
8465,0.649425664,0.168264655
8466,0.649280211,0.168675239
8467,0.646045234,0.165868703
8468,0.643544452,0.164240897
8469,0.647742301,0.167385778
8470,0.645347762,0.162981769
8471,0.64513163,0.166582587
8472,0.646202865,0.167265797
8473,0.644326419,0.166873838
8474,0.649954022,0.171599933
8475,0.642255719,0.165369992
8476,0.647648706,0.167649067
8477,0.649055783,0.165247664
8478,0.647942766,0.165781919
8479,0.648029505,0.16303597
8480,0.650653002,0.171815492
8481,0.643962746,0.168756302
8482,0.645315375,0.167129899
8483,0.640730902,0.160864264
8484,0.647825268,0.168559162
8485,0.640436179,0.160045045
8486,0.645077968,0.166626224
8487,0.643780899,0.167846669
8488,0.648412208,0.166694016
8489,0.629920549,0.157077439
8490,0.653701183,0.16891882
8491,0.649632122,0.17040635
8492,0.647375408,0.166204925
8493,0.651508258,0.169760287
8494,0.641439849,0.15903154
8495,0.643630526,0.164367353
8496,0.64695234,0.168296623
8497,0.647056694,0.170401154
8498,0.647170708,0.168729417
8499,0.647263523,0.165212233
8500,0.646548481,0.166621283
8501,0.633775336,0.159813194
8502,0.646611514,0.167355885
8503,0.653039155,0.173555864
8504,0.646318484,0.1678863
8505,0.645205806,0.165024691
8506,0.646172711,0.164508716
8507,0.649617211,0.16816941
8508,0.645324722,0.165297163
8509,0.645273729,0.171337734
8510,0.651579435,0.169858415
8511,0.642517767,0.163356914
8512,0.65338409,0.172297502
8513,0.653165877,0.171622567
8514,0.646056591,0.167891999
8515,0.648217242,0.168033283
8516,0.644802211,0.164562433
8517,0.643858581,0.163319597
8518,0.646112224,0.165683432
8519,0.650107091,0.16586099
8520,0.643592761,0.166024104
8521,0.645913625,0.167739123
8522,0.652232934,0.171239535
8523,0.646811099,0.170232288
8524,0.640416583,0.158383166
8525,0.649908922,0.166780886
8526,0.639317168,0.165462641
8527,0.639131679,0.161047383
8528,0.641768732,0.165085941
8529,0.65202916,0.170915419
8530,0.651664633,0.171402604
8531,0.644366875,0.166621812
8532,0.643834068,0.163391023
8533,0.644279416,0.167636566
8534,0.646576823,0.169267686
8535,0.645617426,0.171125591
8536,0.65122615,0.168062072
8537,0.651187693,0.171641743
8538,0.645566018,0.164766797
8539,0.65422221,0.175970599
8540,0.643482594,0.162002764
8541,0.654223046,0.173717503
8542,0.646416251,0.164171059
8543,0.641523562,0.164042749
8544,0.651775515,0.167801277
8545,0.648370766,0.170537846
8546,0.641437518,0.162751171
8547,0.648658906,0.166297694
8548,0.646968357,0.168547788
8549,0.640869439,0.160715965
8550,0.645525885,0.165908941
8551,0.643658243,0.163827636
8552,0.643185018,0.167427354
8553,0.643378225,0.168387095
8554,0.650663932,0.166652476
8555,0.642024512,0.166411261
8556,0.642793514,0.163529285
8557,0.648620864,0.172269034
8558,0.64924875,0.169351476
8559,0.649382315,0.169779964
8560,0.643251403,0.163233877
8561,0.649443337,0.170116446
8562,0.642851945,0.164412449
8563,0.63260325,0.156867287
8564,0.648805417,0.171532956
8565,0.647865842,0.166491014
8566,0.642002015,0.162247337
8567,0.648837979,0.170121597
8568,0.645373156,0.166707051
8569,0.643402531,0.166489636
8570,0.645802952,0.167481474
8571,0.644808029,0.167554235
8572,0.652185745,0.17114971
8573,0.641239441,0.161218386
8574,0.643425599,0.161564167
8575,0.647709158,0.169331359
8576,0.64998736,0.169386273
8577,0.644974566,0.166000192
8578,0.646628447,0.169319946
8579,0.64680735,0.166643243
8580,0.646616244,0.164300345
8581,0.64375052,0.16628292
8582,0.642377902,0.165262492
8583,0.642852603,0.170567105
8584,0.645118804,0.171447927
8585,0.642326749,0.164546142
8586,0.650519542,0.170458886
8587,0.649125829,0.163643524
8588,0.643582252,0.166286626
8589,0.645000696,0.168794637
8590,0.643789595,0.167959734
8591,0.644968646,0.165728544
8592,0.647829188,0.167466416
8593,0.649924922,0.170088348
8594,0.647836873,0.172840695
8595,0.645368119,0.161680054
8596,0.649312268,0.169408776
8597,0.643437184,0.156128677
8598,0.648057105,0.171361834
8599,0.645811919,0.164154221
8600,0.640581915,0.163457865
8601,0.646794399,0.166207225
8602,0.647775841,0.166082105
8603,0.644884956,0.163398158
8604,0.647276438,0.168957006
8605,0.6446709,0.161633279
8606,0.646794561,0.167477553
8607,0.642545765,0.16048696
8608,0.647483982,0.167871004
8609,0.64797292,0.171130698
8610,0.651378657,0.171296832
8611,0.65184132,0.167621396
8612,0.644228423,0.164564382
8613,0.647302925,0.163025245
8614,0.645066828,0.166948207
8615,0.649398727,0.164328553
8616,0.645655653,0.168233623
8617,0.651155226,0.172149459
8618,0.642730573,0.165788413
8619,0.640646169,0.163184849
8620,0.651146455,0.165257231
8621,0.643044597,0.162971956
8622,0.64630845,0.166293321
8623,0.642493311,0.164383124
8624,0.646014763,0.162126042
8625,0.645141497,0.16532853
8626,0.641459618,0.16424766
8627,0.647080745,0.165247742
8628,0.647936421,0.168313531
8629,0.640158189,0.158967407
8630,0.642279062,0.162181634
8631,0.654082707,0.17179039
8632,0.648601488,0.164097358
8633,0.644718426,0.166062211
8634,0.643604344,0.167774867
8635,0.644192049,0.163192886
8636,0.64336775,0.1625729
8637,0.650702212,0.171671842
8638,0.647960527,0.166200271
8639,0.64512711,0.166349086
8640,0.651536398,0.167118445
8641,0.640462311,0.167129303
8642,0.647787476,0.167591549
8643,0.643961713,0.166106172
8644,0.646642075,0.161756363
8645,0.650104665,0.169809575
8646,0.645174467,0.165983936
8647,0.649433555,0.165902401
8648,0.644522608,0.162599172
8649,0.645178793,0.166763307
8650,0.647644337,0.17147468
8651,0.644386604,0.165156588
8652,0.648632872,0.167681577
8653,0.644268643,0.163564026
8654,0.645425497,0.162631243
8655,0.64714134,0.166892989
8656,0.650821681,0.170419457
8657,0.647103688,0.169382929
8658,0.639636787,0.160103875
8659,0.641545204,0.163997381
8660,0.64822824,0.170816948
8661,0.647136781,0.166303669
8662,0.652987829,0.166766278
8663,0.646121361,0.168392707
8664,0.644429316,0.163043895
8665,0.648024971,0.165543842
8666,0.642981606,0.166179749
8667,0.644675504,0.163811702
8668,0.647476679,0.166923561
8669,0.650903287,0.169433884
8670,0.641752217,0.16371788
8671,0.640596421,0.162984724
8672,0.648242991,0.162927256
8673,0.652153378,0.168239392
8674,0.644687365,0.167406887
8675,0.646712272,0.166674639
8676,0.639557243,0.159858624
8677,0.642260731,0.160480039
8678,0.649368739,0.167371579
8679,0.643740035,0.161887681
8680,0.650901589,0.167272911
8681,0.643370749,0.165222877
8682,0.642573055,0.163717314
8683,0.64338951,0.162314428
8684,0.648680836,0.168833781
8685,0.649509327,0.170680702
8686,0.647073289,0.169266469
8687,0.640349623,0.164618851
8688,0.64211419,0.166816692
8689,0.648223087,0.170272757
8690,0.652198954,0.16726757
8691,0.658796616,0.176272548
8692,0.649700738,0.162858497
8693,0.646494489,0.16654557
8694,0.647326926,0.16489277
8695,0.645878063,0.169837756
8696,0.648099264,0.16771496
8697,0.647879575,0.171383008
8698,0.644763114,0.162506042
8699,0.644242369,0.165880115
8700,0.650138943,0.165342039
8701,0.642205599,0.162581779
8702,0.647791408,0.17302257
8703,0.651112757,0.169118684
8704,0.6512856,0.174136275
8705,0.641992791,0.164619047
8706,0.643321689,0.166531975
8707,0.642192846,0.164886056
8708,0.64270825,0.164747564
8709,0.645432045,0.166953749
8710,0.647322654,0.16354966
8711,0.64496633,0.163971113
8712,0.646149546,0.168874193
8713,0.653912138,0.1735155
8714,0.647689715,0.168801741
8715,0.647906677,0.167177914
8716,0.646048393,0.164720626
8717,0.645901629,0.165489477
8718,0.641299783,0.164147507
8719,0.643842669,0.164376559
8720,0.645767376,0.168390417
8721,0.650538195,0.167962785
8722,0.647786966,0.163794374
8723,0.643761327,0.166231131
8724,0.642948344,0.166421531
8725,0.645555353,0.171303791
8726,0.647356437,0.168073364
8727,0.647315614,0.166159744
8728,0.650241402,0.167427371
8729,0.651433099,0.173268273
8730,0.647083156,0.168398852
8731,0.645218814,0.16618631
8732,0.646659778,0.16898263
8733,0.645287302,0.163986562
8734,0.659318419,0.173760782
8735,0.650061008,0.171517224
8736,0.646271813,0.165576702
8737,0.641530525,0.16324225
8738,0.644983958,0.167847455
8739,0.644796226,0.167964996
8740,0.646992798,0.165279023
8741,0.642305909,0.162815817
8742,0.649480496,0.167387999
8743,0.642876184,0.166664777
8744,0.649864229,0.168974226
8745,0.642738166,0.166122932
8746,0.651630575,0.16892063
8747,0.645852127,0.164960327
8748,0.646751492,0.168100641
8749,0.649788093,0.174221171
8750,0.643979538,0.172246402
8751,0.643891018,0.167489472
8752,0.642438401,0.166252882
8753,0.646803263,0.17083263
8754,0.642484927,0.164125472
8755,0.648161495,0.167038986
8756,0.64416098,0.166964093
8757,0.643849847,0.16546283
8758,0.64313989,0.16701662
8759,0.649951061,0.171167319
8760,0.649379939,0.16810241
8761,0.645377295,0.168483833
8762,0.651365768,0.169987127
8763,0.644601608,0.162027415
8764,0.649469942,0.168348298
8765,0.644750686,0.168970749
8766,0.647576974,0.165902578
8767,0.65125345,0.16689323
8768,0.642446613,0.162885181
8769,0.65271268,0.171152918
8770,0.64613737,0.165449201
8771,0.645881625,0.170720406
8772,0.648996451,0.166704947
8773,0.649308707,0.170157345
8774,0.646489787,0.161551937
8775,0.646773499,0.164936239
8776,0.641639271,0.161128445
8777,0.644490891,0.166352059
8778,0.647048146,0.163911478
8779,0.647149134,0.167463253
8780,0.641049013,0.160851945
8781,0.648142001,0.163450415
8782,0.643578718,0.168443489
8783,0.648869291,0.165541062
8784,0.643463766,0.16958694
8785,0.643315164,0.160341132
8786,0.644907336,0.165161643
8787,0.650236184,0.172218989
8788,0.641197167,0.161168729
8789,0.64459408,0.164144605
8790,0.640993645,0.161664472
8791,0.650006816,0.164285741
8792,0.644502301,0.16426054
8793,0.650748713,0.165049828
8794,0.650537508,0.170812961
8795,0.648596513,0.168158642
8796,0.649640581,0.169259695
8797,0.654069139,0.176430408
8798,0.655211228,0.169898639
8799,0.645002689,0.171508174
8800,0.6471253,0.170012413
8801,0.652481398,0.171368295
8802,0.64711384,0.168578345
8803,0.646122274,0.171099728
8804,0.640346571,0.163353939
8805,0.641824125,0.162667408
8806,0.650878651,0.17013903
8807,0.648208586,0.164332969
8808,0.645194233,0.16752936
8809,0.645025142,0.163309546
8810,0.648579888,0.167385192
8811,0.642296362,0.163311536
8812,0.642015178,0.16628398
8813,0.649597929,0.166774916
8814,0.649769004,0.169381629
8815,0.65130318,0.1694846
8816,0.646079382,0.164056375
8817,0.648145162,0.168775635
8818,0.641809093,0.161958911
8819,0.645227968,0.168003227
8820,0.647860387,0.166750076
8821,0.644561305,0.162276253
8822,0.651081805,0.165439769
8823,0.649995398,0.171677596
8824,0.652970359,0.169128226
8825,0.648298099,0.166953808
8826,0.651218915,0.171879179
8827,0.645551599,0.168182352
8828,0.646881943,0.167549441
8829,0.64895634,0.162839263
8830,0.643990153,0.166575713
8831,0.647108318,0.164392285
8832,0.648670909,0.166472349
8833,0.639504267,0.166307949
8834,0.646118759,0.163168498
8835,0.640893275,0.165384735
8836,0.640307181,0.164353352
8837,0.645214127,0.168181197
8838,0.649778,0.168241568
8839,0.650028866,0.166140151
8840,0.645545159,0.170615471
8841,0.650031687,0.170570309
8842,0.640186852,0.160266099
8843,0.644607116,0.162447534
8844,0.649093652,0.168102447
8845,0.647645835,0.163432989
8846,0.646397565,0.168566933
8847,0.651841167,0.169237033
8848,0.640101961,0.161693998
8849,0.642149846,0.161534685
8850,0.64174659,0.162921514
8851,0.65001534,0.169416304
8852,0.649340568,0.165613602
8853,0.641502362,0.162067666
8854,0.646721353,0.169626578
8855,0.643307751,0.163495641
8856,0.649586187,0.171881212
8857,0.644986424,0.165152256
8858,0.647867705,0.169818543
8859,0.646560503,0.166716948
8860,0.649800676,0.168165012
8861,0.644092054,0.166459951
8862,0.641725458,0.16554679
8863,0.647565801,0.16690036
8864,0.645445866,0.166504743
8865,0.649402896,0.16692735
8866,0.647721639,0.16839762
8867,0.644195701,0.168476809
8868,0.641198618,0.15878768
8869,0.644004159,0.163576324
8870,0.64552654,0.166801466
8871,0.645007044,0.163770664
8872,0.648771122,0.166782488
8873,0.653680924,0.16844129
8874,0.658692474,0.176844941
8875,0.640986142,0.161881989
8876,0.647171366,0.164405188
8877,0.650961869,0.169519131
8878,0.643118593,0.168883571
8879,0.644743312,0.166441887
8880,0.645820152,0.166652742
8881,0.650434499,0.166311037
8882,0.646388521,0.164405876
8883,0.643564109,0.163678413
8884,0.641847935,0.163536482
8885,0.645363982,0.16406774
8886,0.63863464,0.163854876
8887,0.641774772,0.162282936
8888,0.641551399,0.164919862
8889,0.647810904,0.168531889
8890,0.644399968,0.167737274
8891,0.644822908,0.166243894
8892,0.643950898,0.163418956
8893,0.646739637,0.167501152
