prevalence,pop_auroc,auprc
0.01,0.5466,0.011748332
0.01,0.54665,0.011750548
0.01,0.5467,0.011752766
0.01,0.54675,0.011754984
0.01,0.5468,0.011757203
0.01,0.54685,0.011759423
0.01,0.5469,0.011761643
0.01,0.54695,0.011763865
0.01,0.547,0.011766087
0.01,0.54705,0.01176831
0.01,0.5471,0.011770534
0.01,0.54715,0.011772759
0.01,0.5472,0.011774985
0.01,0.54725,0.011777212
0.01,0.5473,0.011779439
0.01,0.54735,0.011781667
0.01,0.5474,0.011783896
0.01,0.54745,0.011786126
0.01,0.5475,0.011788357
0.01,0.54755,0.011790589
0.01,0.5476,0.011792822
0.01,0.54765,0.011795055
0.01,0.5477,0.011797289
0.01,0.54775,0.011799524
0.01,0.5478,0.01180176
0.01,0.54785,0.011803997
0.01,0.5479,0.011806235
0.01,0.54795,0.011808473
0.01,0.548,0.011810712
0.01,0.54805,0.011812953
0.01,0.5481,0.011815194
0.01,0.54815,0.011817436
0.01,0.5482,0.011819678
0.01,0.54825,0.011821922
0.01,0.5483,0.011824166
0.01,0.54835,0.011826412
0.01,0.5484,0.011828658
0.01,0.54845,0.011830905
0.01,0.5485,0.011833153
0.01,0.54855,0.011835402
0.01,0.5486,0.011837651
0.01,0.54865,0.011839902
0.01,0.5487,0.011842153
0.01,0.54875,0.011844405
0.01,0.5488,0.011846658
0.01,0.54885,0.011848912
0.01,0.5489,0.011851167
0.01,0.54895,0.011853423
0.01,0.549,0.011855679
0.01,0.54905,0.011857936
0.01,0.5491,0.011860195
0.01,0.54915,0.011862454
0.01,0.5492,0.011864714
0.01,0.54925,0.011866975
0.01,0.5493,0.011869236
0.01,0.54935,0.011871499
0.01,0.5494,0.011873762
0.01,0.54945,0.011876026
0.01,0.5495,0.011878292
0.01,0.54955,0.011880558
0.01,0.5496,0.011882824
0.01,0.54965,0.011885092
0.01,0.5497,0.011887361
0.01,0.54975,0.01188963
0.01,0.5498,0.011891901
0.01,0.54985,0.011894172
0.01,0.5499,0.011896444
0.01,0.54995,0.011898717
0.01,0.55,0.011900991
0.01,0.55005,0.011903265
0.01,0.5501,0.011905541
0.01,0.55015,0.011907817
0.01,0.5502,0.011910095
0.01,0.55025,0.011912373
0.01,0.5503,0.011914652
0.01,0.55035,0.011916932
0.01,0.5504,0.011919213
0.01,0.55045,0.011921494
0.01,0.5505,0.011923777
0.01,0.55055,0.01192606
0.01,0.5506,0.011928345
0.01,0.55065,0.01193063
0.01,0.5507,0.011932916
0.01,0.55075,0.011935203
0.01,0.5508,0.011937491
0.01,0.55085,0.011939779
0.01,0.5509,0.011942069
0.01,0.55095,0.011944359
0.01,0.551,0.011946651
0.01,0.55105,0.011948943
0.01,0.5511,0.011951236
0.01,0.55115,0.01195353
0.01,0.5512,0.011955825
0.01,0.55125,0.01195812
0.01,0.5513,0.011960417
0.01,0.55135,0.011962714
0.01,0.5514,0.011965013
0.01,0.55145,0.011967312
0.01,0.5515,0.011969612
0.01,0.55155,0.011971913
0.01,0.5516,0.011974215
0.01,0.55165,0.011976518
0.01,0.5517,0.011978821
0.01,0.55175,0.011981126
0.01,0.5518,0.011983431
0.01,0.55185,0.011985738
0.01,0.5519,0.011988045
0.01,0.55195,0.011990353
0.01,0.552,0.011992662
0.01,0.55205,0.011994972
0.01,0.5521,0.011997283
0.01,0.55215,0.011999594
0.01,0.5522,0.012001907
0.01,0.55225,0.01200422
0.01,0.5523,0.012006535
0.01,0.55235,0.01200885
0.01,0.5524,0.012011166
0.01,0.55245,0.012013483
0.01,0.5525,0.012015801
0.01,0.55255,0.01201812
0.01,0.5526,0.012020439
0.01,0.55265,0.01202276
0.01,0.5527,0.012025081
0.01,0.55275,0.012027404
0.01,0.5528,0.012029727
0.01,0.55285,0.012032051
0.01,0.5529,0.012034376
0.01,0.55295,0.012036702
0.01,0.553,0.012039029
0.01,0.55305,0.012041357
0.01,0.5531,0.012043685
0.01,0.55315,0.012046015
0.01,0.5532,0.012048345
0.01,0.55325,0.012050676
0.01,0.5533,0.012053009
0.01,0.55335,0.012055342
0.01,0.5534,0.012057676
0.01,0.55345,0.012060011
0.01,0.5535,0.012062347
0.01,0.55355,0.012064683
0.01,0.5536,0.012067021
0.01,0.55365,0.012069359
0.01,0.5537,0.012071699
0.01,0.55375,0.012074039
0.01,0.5538,0.01207638
0.01,0.55385,0.012078723
0.01,0.5539,0.012081066
0.01,0.55395,0.01208341
0.01,0.554,0.012085754
0.01,0.55405,0.0120881
0.01,0.5541,0.012090447
0.01,0.55415,0.012092794
0.01,0.5542,0.012095143
0.01,0.55425,0.012097492
0.01,0.5543,0.012099843
0.01,0.55435,0.012102194
0.01,0.5544,0.012104546
0.01,0.55445,0.012106899
0.01,0.5545,0.012109253
0.01,0.55455,0.012111608
0.01,0.5546,0.012113963
0.01,0.55465,0.01211632
0.01,0.5547,0.012118678
0.01,0.55475,0.012121036
0.01,0.5548,0.012123396
0.01,0.55485,0.012125756
0.01,0.5549,0.012128117
0.01,0.55495,0.012130479
0.01,0.555,0.012132842
0.01,0.55505,0.012135206
0.01,0.5551,0.012137571
0.01,0.55515,0.012139937
0.01,0.5552,0.012142304
0.01,0.55525,0.012144671
0.01,0.5553,0.01214704
0.01,0.55535,0.012149409
0.01,0.5554,0.01215178
0.01,0.55545,0.012154151
0.01,0.5555,0.012156523
0.01,0.55555,0.012158896
0.01,0.5556,0.01216127
0.01,0.55565,0.012163645
0.01,0.5557,0.012166021
0.01,0.55575,0.012168398
0.01,0.5558,0.012170776
0.01,0.55585,0.012173155
0.01,0.5559,0.012175534
0.01,0.55595,0.012177915
0.01,0.556,0.012180296
0.01,0.55605,0.012182678
0.01,0.5561,0.012185062
0.01,0.55615,0.012187446
0.01,0.5562,0.012189831
0.01,0.55625,0.012192217
0.01,0.5563,0.012194604
0.01,0.55635,0.012196992
0.01,0.5564,0.012199381
0.01,0.55645,0.012201771
0.01,0.5565,0.012204161
0.01,0.55655,0.012206553
0.01,0.5566,0.012208946
0.01,0.55665,0.012211339
0.01,0.5567,0.012213734
0.01,0.55675,0.012216129
0.01,0.5568,0.012218525
0.01,0.55685,0.012220922
0.01,0.5569,0.012223321
0.01,0.55695,0.01222572
0.01,0.557,0.01222812
0.01,0.55705,0.012230521
0.01,0.5571,0.012232922
0.01,0.55715,0.012235325
0.01,0.5572,0.012237729
0.01,0.55725,0.012240134
0.01,0.5573,0.012242539
0.01,0.55735,0.012244946
0.01,0.5574,0.012247353
0.01,0.55745,0.012249762
0.01,0.5575,0.012252171
0.01,0.55755,0.012254581
0.01,0.5576,0.012256993
0.01,0.55765,0.012259405
0.01,0.5577,0.012261818
0.01,0.55775,0.012264232
0.01,0.5578,0.012266647
0.01,0.55785,0.012269063
0.01,0.5579,0.01227148
0.01,0.55795,0.012273898
0.01,0.558,0.012276316
0.01,0.55805,0.012278736
0.01,0.5581,0.012281157
0.01,0.55815,0.012283578
0.01,0.5582,0.012286001
0.01,0.55825,0.012288424
0.01,0.5583,0.012290849
0.01,0.55835,0.012293274
0.01,0.5584,0.012295701
0.01,0.55845,0.012298128
0.01,0.5585,0.012300556
0.01,0.55855,0.012302985
0.01,0.5586,0.012305415
0.01,0.55865,0.012307846
0.01,0.5587,0.012310278
0.01,0.55875,0.012312711
0.01,0.5588,0.012315145
0.01,0.55885,0.01231758
0.01,0.5589,0.012320016
0.01,0.55895,0.012322453
0.01,0.559,0.01232489
0.01,0.55905,0.012327329
0.01,0.5591,0.012329769
0.01,0.55915,0.012332209
0.01,0.5592,0.012334651
0.01,0.55925,0.012337093
0.01,0.5593,0.012339537
0.01,0.55935,0.012341981
0.01,0.5594,0.012344427
0.01,0.55945,0.012346873
0.01,0.5595,0.01234932
0.01,0.55955,0.012351768
0.01,0.5596,0.012354217
0.01,0.55965,0.012356668
0.01,0.5597,0.012359119
0.01,0.55975,0.012361571
0.01,0.5598,0.012364024
0.01,0.55985,0.012366478
0.01,0.5599,0.012368933
0.01,0.55995,0.012371389
0.01,0.56,0.012373845
0.01,0.56005,0.012376303
0.01,0.5601,0.012378762
0.01,0.56015,0.012381222
0.01,0.5602,0.012383682
0.01,0.56025,0.012386144
0.01,0.5603,0.012388607
0.01,0.56035,0.01239107
0.01,0.5604,0.012393535
0.01,0.56045,0.012396
0.01,0.5605,0.012398467
0.01,0.56055,0.012400934
0.01,0.5606,0.012403403
0.01,0.56065,0.012405872
0.01,0.5607,0.012408343
0.01,0.56075,0.012410814
0.01,0.5608,0.012413286
0.01,0.56085,0.012415759
0.01,0.5609,0.012418234
0.01,0.56095,0.012420709
0.01,0.561,0.012423185
0.01,0.56105,0.012425662
0.01,0.5611,0.01242814
0.01,0.56115,0.012430619
0.01,0.5612,0.0124331
0.01,0.56125,0.012435581
0.01,0.5613,0.012438063
0.01,0.56135,0.012440546
0.01,0.5614,0.01244303
0.01,0.56145,0.012445515
0.01,0.5615,0.012448
0.01,0.56155,0.012450487
0.01,0.5616,0.012452975
0.01,0.56165,0.012455464
0.01,0.5617,0.012457954
0.01,0.56175,0.012460445
0.01,0.5618,0.012462937
0.01,0.56185,0.012465429
0.01,0.5619,0.012467923
0.01,0.56195,0.012470418
0.01,0.562,0.012472913
0.01,0.56205,0.01247541
0.01,0.5621,0.012477908
0.01,0.56215,0.012480407
0.01,0.5622,0.012482906
0.01,0.56225,0.012485407
0.01,0.5623,0.012487908
0.01,0.56235,0.012490411
0.01,0.5624,0.012492915
0.01,0.56245,0.012495419
0.01,0.5625,0.012497925
0.01,0.56255,0.012500431
0.01,0.5626,0.012502939
0.01,0.56265,0.012505447
0.01,0.5627,0.012507957
0.01,0.56275,0.012510467
0.01,0.5628,0.012512979
0.01,0.56285,0.012515491
0.01,0.5629,0.012518005
0.01,0.56295,0.012520519
0.01,0.563,0.012523035
0.01,0.56305,0.012525551
0.01,0.5631,0.012528068
0.01,0.56315,0.012530587
0.01,0.5632,0.012533106
0.01,0.56325,0.012535627
0.01,0.5633,0.012538148
0.01,0.56335,0.01254067
0.01,0.5634,0.012543194
0.01,0.56345,0.012545718
0.01,0.5635,0.012548244
0.01,0.56355,0.01255077
0.01,0.5636,0.012553297
0.01,0.56365,0.012555826
0.01,0.5637,0.012558355
0.01,0.56375,0.012560885
0.01,0.5638,0.012563417
0.01,0.56385,0.012565949
0.01,0.5639,0.012568483
0.01,0.56395,0.012571017
0.01,0.564,0.012573552
0.01,0.56405,0.012576089
0.01,0.5641,0.012578626
0.01,0.56415,0.012581164
0.01,0.5642,0.012583704
0.01,0.56425,0.012586244
0.01,0.5643,0.012588786
0.01,0.56435,0.012591328
0.01,0.5644,0.012593871
0.01,0.56445,0.012596416
0.01,0.5645,0.012598961
0.01,0.56455,0.012601508
0.01,0.5646,0.012604055
0.01,0.56465,0.012606603
0.01,0.5647,0.012609153
0.01,0.56475,0.012611703
0.01,0.5648,0.012614255
0.01,0.56485,0.012616807
0.01,0.5649,0.012619361
0.01,0.56495,0.012621915
0.01,0.565,0.012624471
0.01,0.56505,0.012627027
0.01,0.5651,0.012629585
0.01,0.56515,0.012632143
0.01,0.5652,0.012634703
0.01,0.56525,0.012637263
0.01,0.5653,0.012639825
0.01,0.56535,0.012642388
0.01,0.5654,0.012644951
0.01,0.56545,0.012647516
0.01,0.5655,0.012650081
0.01,0.56555,0.012652648
0.01,0.5656,0.012655216
0.01,0.56565,0.012657784
0.01,0.5657,0.012660354
0.01,0.56575,0.012662925
0.01,0.5658,0.012665497
0.01,0.56585,0.012668069
0.01,0.5659,0.012670643
0.01,0.56595,0.012673218
0.01,0.566,0.012675794
0.01,0.56605,0.012678371
0.01,0.5661,0.012680949
0.01,0.56615,0.012683528
0.01,0.5662,0.012686107
0.01,0.56625,0.012688688
0.01,0.5663,0.01269127
0.01,0.56635,0.012693853
0.01,0.5664,0.012696437
0.01,0.56645,0.012699023
0.01,0.5665,0.012701609
0.01,0.56655,0.012704196
0.01,0.5666,0.012706784
0.01,0.56665,0.012709373
0.01,0.5667,0.012711963
0.01,0.56675,0.012714554
0.01,0.5668,0.012717147
0.01,0.56685,0.01271974
0.01,0.5669,0.012722334
0.01,0.56695,0.01272493
0.01,0.567,0.012727526
0.01,0.56705,0.012730124
0.01,0.5671,0.012732722
0.01,0.56715,0.012735321
0.01,0.5672,0.012737922
0.01,0.56725,0.012740524
0.01,0.5673,0.012743126
0.01,0.56735,0.01274573
0.01,0.5674,0.012748334
0.01,0.56745,0.01275094
0.01,0.5675,0.012753547
0.01,0.56755,0.012756155
0.01,0.5676,0.012758763
0.01,0.56765,0.012761373
0.01,0.5677,0.012763984
0.01,0.56775,0.012766596
0.01,0.5678,0.012769209
0.01,0.56785,0.012771823
0.01,0.5679,0.012774438
0.01,0.56795,0.012777054
0.01,0.568,0.012779671
0.01,0.56805,0.01278229
0.01,0.5681,0.012784909
0.01,0.56815,0.012787529
0.01,0.5682,0.01279015
0.01,0.56825,0.012792773
0.01,0.5683,0.012795396
0.01,0.56835,0.012798021
0.01,0.5684,0.012800646
0.01,0.56845,0.012803273
0.01,0.5685,0.0128059
0.01,0.56855,0.012808529
0.01,0.5686,0.012811159
0.01,0.56865,0.01281379
0.01,0.5687,0.012816421
0.01,0.56875,0.012819054
0.01,0.5688,0.012821688
0.01,0.56885,0.012824323
0.01,0.5689,0.012826959
0.01,0.56895,0.012829596
0.01,0.569,0.012832234
0.01,0.56905,0.012834873
0.01,0.5691,0.012837514
0.01,0.56915,0.012840155
0.01,0.5692,0.012842797
0.01,0.56925,0.012845441
0.01,0.5693,0.012848085
0.01,0.56935,0.012850731
0.01,0.5694,0.012853377
0.01,0.56945,0.012856025
0.01,0.5695,0.012858674
0.01,0.56955,0.012861323
0.01,0.5696,0.012863974
0.01,0.56965,0.012866626
0.01,0.5697,0.012869279
0.01,0.56975,0.012871933
0.01,0.5698,0.012874588
0.01,0.56985,0.012877244
0.01,0.5699,0.012879901
0.01,0.56995,0.01288256
0.01,0.57,0.012885219
0.01,0.57005,0.012887879
0.01,0.5701,0.012890541
0.01,0.57015,0.012893203
0.01,0.5702,0.012895867
0.01,0.57025,0.012898531
0.01,0.5703,0.012901197
0.01,0.57035,0.012903864
0.01,0.5704,0.012906532
0.01,0.57045,0.012909201
0.01,0.5705,0.012911871
0.01,0.57055,0.012914542
0.01,0.5706,0.012917214
0.01,0.57065,0.012919887
0.01,0.5707,0.012922561
0.01,0.57075,0.012925237
0.01,0.5708,0.012927913
0.01,0.57085,0.012930591
0.01,0.5709,0.012933269
0.01,0.57095,0.012935949
0.01,0.571,0.012938629
0.01,0.57105,0.012941311
0.01,0.5711,0.012943994
0.01,0.57115,0.012946678
0.01,0.5712,0.012949363
0.01,0.57125,0.012952049
0.01,0.5713,0.012954736
0.01,0.57135,0.012957425
0.01,0.5714,0.012960114
0.01,0.57145,0.012962804
0.01,0.5715,0.012965496
0.01,0.57155,0.012968189
0.01,0.5716,0.012970882
0.01,0.57165,0.012973577
0.01,0.5717,0.012976273
0.01,0.57175,0.01297897
0.01,0.5718,0.012981668
0.01,0.57185,0.012984367
0.01,0.5719,0.012987067
0.01,0.57195,0.012989768
0.01,0.572,0.012992471
0.01,0.57205,0.012995174
0.01,0.5721,0.012997879
0.01,0.57215,0.013000584
0.01,0.5722,0.013003291
0.01,0.57225,0.013005999
0.01,0.5723,0.013008708
0.01,0.57235,0.013011418
0.01,0.5724,0.013014129
0.01,0.57245,0.013016841
0.01,0.5725,0.013019554
0.01,0.57255,0.013022268
0.01,0.5726,0.013024984
0.01,0.57265,0.0130277
0.01,0.5727,0.013030418
0.01,0.57275,0.013033137
0.01,0.5728,0.013035857
0.01,0.57285,0.013038578
0.01,0.5729,0.0130413
0.01,0.57295,0.013044023
0.01,0.573,0.013046747
0.01,0.57305,0.013049472
0.01,0.5731,0.013052199
0.01,0.57315,0.013054926
0.01,0.5732,0.013057655
0.01,0.57325,0.013060384
0.01,0.5733,0.013063115
0.01,0.57335,0.013065847
0.01,0.5734,0.01306858
0.01,0.57345,0.013071314
0.01,0.5735,0.01307405
0.01,0.57355,0.013076786
0.01,0.5736,0.013079523
0.01,0.57365,0.013082262
0.01,0.5737,0.013085002
0.01,0.57375,0.013087742
0.01,0.5738,0.013090484
0.01,0.57385,0.013093227
0.01,0.5739,0.013095971
0.01,0.57395,0.013098716
0.01,0.574,0.013101463
0.01,0.57405,0.01310421
0.01,0.5741,0.013106959
0.01,0.57415,0.013109708
0.01,0.5742,0.013112459
0.01,0.57425,0.013115211
0.01,0.5743,0.013117964
0.01,0.57435,0.013120718
0.01,0.5744,0.013123473
0.01,0.57445,0.013126229
0.01,0.5745,0.013128987
0.01,0.57455,0.013131745
0.01,0.5746,0.013134505
0.01,0.57465,0.013137266
0.01,0.5747,0.013140028
0.01,0.57475,0.013142791
0.01,0.5748,0.013145555
0.01,0.57485,0.01314832
0.01,0.5749,0.013151087
0.01,0.57495,0.013153854
0.01,0.575,0.013156623
0.01,0.57505,0.013159392
0.01,0.5751,0.013162163
0.01,0.57515,0.013164935
0.01,0.5752,0.013167708
0.01,0.57525,0.013170483
0.01,0.5753,0.013173258
0.01,0.57535,0.013176034
0.01,0.5754,0.013178812
0.01,0.57545,0.013181591
0.01,0.5755,0.013184371
0.01,0.57555,0.013187152
0.01,0.5756,0.013189934
0.01,0.57565,0.013192717
0.01,0.5757,0.013195501
0.01,0.57575,0.013198287
0.01,0.5758,0.013201073
0.01,0.57585,0.013203861
0.01,0.5759,0.01320665
0.01,0.57595,0.01320944
0.01,0.576,0.013212231
0.01,0.57605,0.013215024
0.01,0.5761,0.013217817
0.01,0.57615,0.013220612
0.01,0.5762,0.013223407
0.01,0.57625,0.013226204
0.01,0.5763,0.013229002
0.01,0.57635,0.013231801
0.01,0.5764,0.013234602
0.01,0.57645,0.013237403
0.01,0.5765,0.013240206
0.01,0.57655,0.013243009
0.01,0.5766,0.013245814
0.01,0.57665,0.01324862
0.01,0.5767,0.013251427
0.01,0.57675,0.013254235
0.01,0.5768,0.013257045
0.01,0.57685,0.013259855
0.01,0.5769,0.013262667
0.01,0.57695,0.01326548
0.01,0.577,0.013268294
0.01,0.57705,0.013271109
0.01,0.5771,0.013273925
0.01,0.57715,0.013276742
0.01,0.5772,0.013279561
0.01,0.57725,0.013282381
0.01,0.5773,0.013285201
0.01,0.57735,0.013288023
0.01,0.5774,0.013290847
0.01,0.57745,0.013293671
0.01,0.5775,0.013296496
0.01,0.57755,0.013299323
0.01,0.5776,0.013302151
0.01,0.57765,0.01330498
0.01,0.5777,0.01330781
0.01,0.57775,0.013310641
0.01,0.5778,0.013313473
0.01,0.57785,0.013316307
0.01,0.5779,0.013319141
0.01,0.57795,0.013321977
0.01,0.578,0.013324814
0.01,0.57805,0.013327652
0.01,0.5781,0.013330492
0.01,0.57815,0.013333332
0.01,0.5782,0.013336174
0.01,0.57825,0.013339017
0.01,0.5783,0.01334186
0.01,0.57835,0.013344706
0.01,0.5784,0.013347552
0.01,0.57845,0.013350399
0.01,0.5785,0.013353248
0.01,0.57855,0.013356098
0.01,0.5786,0.013358949
0.01,0.57865,0.013361801
0.01,0.5787,0.013364654
0.01,0.57875,0.013367508
0.01,0.5788,0.013370364
0.01,0.57885,0.013373221
0.01,0.5789,0.013376079
0.01,0.57895,0.013378938
0.01,0.579,0.013381798
0.01,0.57905,0.013384659
0.01,0.5791,0.013387522
0.01,0.57915,0.013390386
0.01,0.5792,0.013393251
0.01,0.57925,0.013396117
0.01,0.5793,0.013398984
0.01,0.57935,0.013401853
0.01,0.5794,0.013404722
0.01,0.57945,0.013407593
0.01,0.5795,0.013410465
0.01,0.57955,0.013413338
0.01,0.5796,0.013416212
0.01,0.57965,0.013419088
0.01,0.5797,0.013421965
0.01,0.57975,0.013424843
0.01,0.5798,0.013427722
0.01,0.57985,0.013430602
0.01,0.5799,0.013433483
0.01,0.57995,0.013436366
0.01,0.58,0.01343925
0.01,0.58005,0.013442135
0.01,0.5801,0.013445021
0.01,0.58015,0.013447908
0.01,0.5802,0.013450797
0.01,0.58025,0.013453686
0.01,0.5803,0.013456577
0.01,0.58035,0.013459469
0.01,0.5804,0.013462362
0.01,0.58045,0.013465257
0.01,0.5805,0.013468153
0.01,0.58055,0.013471049
0.01,0.5806,0.013473947
0.01,0.58065,0.013476847
0.01,0.5807,0.013479747
0.01,0.58075,0.013482649
0.01,0.5808,0.013485551
0.01,0.58085,0.013488455
0.01,0.5809,0.01349136
0.01,0.58095,0.013494267
0.01,0.581,0.013497174
0.01,0.58105,0.013500083
0.01,0.5811,0.013502993
0.01,0.58115,0.013505904
0.01,0.5812,0.013508816
0.01,0.58125,0.01351173
0.01,0.5813,0.013514645
0.01,0.58135,0.013517561
0.01,0.5814,0.013520478
0.01,0.58145,0.013523396
0.01,0.5815,0.013526316
0.01,0.58155,0.013529236
0.01,0.5816,0.013532158
0.01,0.58165,0.013535081
0.01,0.5817,0.013538006
0.01,0.58175,0.013540931
0.01,0.5818,0.013543858
0.01,0.58185,0.013546786
0.01,0.5819,0.013549715
0.01,0.58195,0.013552646
0.01,0.582,0.013555577
0.01,0.58205,0.01355851
0.01,0.5821,0.013561444
0.01,0.58215,0.013564379
0.01,0.5822,0.013567315
0.01,0.58225,0.013570253
0.01,0.5823,0.013573192
0.01,0.58235,0.013576132
0.01,0.5824,0.013579073
0.01,0.58245,0.013582016
0.01,0.5825,0.013584959
0.01,0.58255,0.013587904
0.01,0.5826,0.01359085
0.01,0.58265,0.013593798
0.01,0.5827,0.013596746
0.01,0.58275,0.013599696
0.01,0.5828,0.013602647
0.01,0.58285,0.013605599
0.01,0.5829,0.013608552
0.01,0.58295,0.013611507
0.01,0.583,0.013614463
0.01,0.58305,0.01361742
0.01,0.5831,0.013620378
0.01,0.58315,0.013623338
0.01,0.5832,0.013626299
0.01,0.58325,0.01362926
0.01,0.5833,0.013632224
0.01,0.58335,0.013635188
0.01,0.5834,0.013638154
0.01,0.58345,0.013641121
0.01,0.5835,0.013644089
0.01,0.58355,0.013647058
0.01,0.5836,0.013650028
0.01,0.58365,0.013653
0.01,0.5837,0.013655973
0.01,0.58375,0.013658947
0.01,0.5838,0.013661923
0.01,0.58385,0.0136649
0.01,0.5839,0.013667877
0.01,0.58395,0.013670857
0.01,0.584,0.013673837
0.01,0.58405,0.013676819
0.01,0.5841,0.013679801
0.01,0.58415,0.013682786
0.01,0.5842,0.013685771
0.01,0.58425,0.013688757
0.01,0.5843,0.013691745
0.01,0.58435,0.013694734
0.01,0.5844,0.013697725
0.01,0.58445,0.013700716
0.01,0.5845,0.013703709
0.01,0.58455,0.013706703
0.01,0.5846,0.013709698
0.01,0.58465,0.013712694
0.01,0.5847,0.013715692
0.01,0.58475,0.013718691
0.01,0.5848,0.013721691
0.01,0.58485,0.013724693
0.01,0.5849,0.013727695
0.01,0.58495,0.013730699
0.01,0.585,0.013733705
0.01,0.58505,0.013736711
0.01,0.5851,0.013739719
0.01,0.58515,0.013742728
0.01,0.5852,0.013745738
0.01,0.58525,0.013748749
0.01,0.5853,0.013751762
0.01,0.58535,0.013754776
0.01,0.5854,0.013757791
0.01,0.58545,0.013760807
0.01,0.5855,0.013763825
0.01,0.58555,0.013766844
0.01,0.5856,0.013769864
0.01,0.58565,0.013772886
0.01,0.5857,0.013775908
0.01,0.58575,0.013778932
0.01,0.5858,0.013781958
0.01,0.58585,0.013784984
0.01,0.5859,0.013788012
0.01,0.58595,0.013791041
0.01,0.586,0.013794071
0.01,0.58605,0.013797102
0.01,0.5861,0.013800135
0.01,0.58615,0.013803169
0.01,0.5862,0.013806205
0.01,0.58625,0.013809241
0.01,0.5863,0.013812279
0.01,0.58635,0.013815318
0.01,0.5864,0.013818358
0.01,0.58645,0.0138214
0.01,0.5865,0.013824443
0.01,0.58655,0.013827487
0.01,0.5866,0.013830532
0.01,0.58665,0.013833579
0.01,0.5867,0.013836627
0.01,0.58675,0.013839676
0.01,0.5868,0.013842727
0.01,0.58685,0.013845779
0.01,0.5869,0.013848832
0.01,0.58695,0.013851886
0.01,0.587,0.013854941
0.01,0.58705,0.013857998
0.01,0.5871,0.013861056
0.01,0.58715,0.013864116
0.01,0.5872,0.013867177
0.01,0.58725,0.013870239
0.01,0.5873,0.013873302
0.01,0.58735,0.013876366
0.01,0.5874,0.013879432
0.01,0.58745,0.013882499
0.01,0.5875,0.013885567
0.01,0.58755,0.013888637
0.01,0.5876,0.013891708
0.01,0.58765,0.01389478
0.01,0.5877,0.013897854
0.01,0.58775,0.013900928
0.01,0.5878,0.013904004
0.01,0.58785,0.013907082
0.01,0.5879,0.01391016
0.01,0.58795,0.01391324
0.01,0.588,0.013916322
0.01,0.58805,0.013919404
0.01,0.5881,0.013922488
0.01,0.58815,0.013925573
0.01,0.5882,0.013928659
0.01,0.58825,0.013931747
0.01,0.5883,0.013934836
0.01,0.58835,0.013937926
0.01,0.5884,0.013941017
0.01,0.58845,0.01394411
0.01,0.5885,0.013947204
0.01,0.58855,0.0139503
0.01,0.5886,0.013953396
0.01,0.58865,0.013956494
0.01,0.5887,0.013959594
0.01,0.58875,0.013962694
